x,y,r,type
1.3993647545193935,1.4301593473532588,-1.0754536866307942,random
1.1255768734813312,1.1502482016030124,0.8692421119722786,random
0.28005547615790405,0.3185122256594232,-1.1792630708978622,random
-0.4768874890649736,-0.44924405982696686,-1.1792630708978622,random
0.18342445932094092,0.21454522866647457,1.658193432401995,random
-0.14673151487201636,-0.12134814623382109,-1.1792630708978622,random
-1.1049890985052337,-1.073046041784659,1.6893362476821154,random
0.30421323036714487,0.334507148273723,0.38133800591705924,random
-1.3304614711248144,-1.3049724196920058,-1.1792630708978622,random
-0.0017849896165716868,0.03860107990917685,-1.1792630708978622,random
0.5780011114052069,0.57443098748822,-1.1446599428088395,random
0.1270563661660458,0.1665604608235752,-1.1238980659554259,random
-1.3948821490161232,-1.368952110149205,1.554384048134927,random
-0.2997306248638746,-0.3132872176054186,-0.48720050911740925,random
-1.378776979543296,-1.3529571875349053,1.658193432401995,random
-0.033995328562226056,-0.041373533162322125,0.8554008607366693,random
0.4572123403590031,0.47046399049527127,-1.0754536866307942,random
-1.4915131658530862,-1.4489267232207041,1.7481615654334537,random
-0.06620566750788043,-0.02537861054802233,-0.7640255338295905,random
-0.30778320960028815,-0.2653024497625192,-0.02005827991560351,random
1.8583620844949682,1.8540247966322032,1.4851777919568816,random
0.7229476366606516,0.6704005231740187,-1.1792630708978622,random
0.030425349329082682,0.030603618602026948,-1.1792630708978622,random
0.19952962879376812,0.22254268997362447,1.4332730998233476,random
-0.12257376066277557,-0.0813608396980716,-0.9716443023637263,random
-1.2338304542878513,-1.224997806620507,1.1910512032001892,random
1.3913121697829798,1.3821745795103593,1.4090509101610318,random
-1.3465666405976415,-1.368952110149205,1.9004153290251535,random
-0.2836254553910474,-0.2573049884553693,-0.7225017801227633,random
-0.06620566750788043,-0.02537861054802233,-1.1792630708978622,random
-1.1371994374508883,-1.0890409643989587,-0.7294224057405678,random
0.21563479826659532,0.24653507389507415,-0.8955174205678765,random
-0.05010049803505324,-0.009383687933722535,-1.1792630708978622,random
-1.5639864284808085,-1.528901336292203,0.6893058459093607,random
1.1014191192720906,1.1182583563744128,0.5854964616422929,random
0.8276312382340284,0.8303497493170167,-1.1792630708978622,random
-0.05010049803505324,-0.01738114924087243,0.45746488771290894,random
0.4250020014133487,0.44647160657382157,1.395209658925423,random
-0.3480461332823561,-0.3052897562982687,-0.2449786124942507,random
-1.8941424026737659,-1.9207769403425479,-0.2449786124942507,random
-1.5317760895351542,-1.5448962589065027,1.2844796490405503,random
-0.3480461332823561,-0.3212846789125685,-0.41107362732155944,random
-1.6847751995270124,-1.7208404076638006,-0.770946159447395,random
-1.4270924879617775,-1.3929444940706548,-0.3972323760859503,random
0.06263568827473705,0.04659854121632674,-1.1446599428088395,random
-1.1291468527144746,-1.1050358870132584,-0.6429145855180112,random
-0.2997306248638746,-0.2972922949911188,-0.535644888442041,random
-0.4366245653829056,-0.39326183067691756,0.03184641221793046,random
0.28005547615790405,0.3105147643522733,-1.1792630708978622,random
1.3349440766280847,1.3421872729746098,-0.5564067652954545,random
-0.07425825224429401,-0.0813608396980716,1.0803211933153165,random
1.3188389071552575,1.3261923503603101,0.2048620526630437,random
0.10289861195680501,0.1345706155949756,-1.1169774403376216,random
-1.5237235047987405,-1.4729191071421537,-0.5564067652954545,random
1.3993647545193935,1.4301593473532588,-1.0754536866307942,random
-1.2096727000786105,-1.1610181161633077,-1.1792630708978622,random
-0.4366245653829056,-0.44124659851981696,-1.1792630708978622,random
-1.7491958774183212,-1.8248074046567493,0.3294333137835253,random
-1.6203545216357038,-1.5688886428279525,-0.17231204350730311,random
-0.32388837907311535,-0.2892948336839689,-0.27958174058327334,random
0.07068827301115065,0.08658584775207623,1.6235903043129722,random
0.8839993313889235,0.9103243623885156,-1.1169774403376216,random
0.3847390777312808,0.3824919161166224,-1.1792630708978622,random
0.5699485266687934,0.5264462196453206,0.17025892457402106,random
-0.35609871801876974,-0.3212846789125685,-0.705200216078252,random
-0.2755728706546338,-0.24131006584106954,-0.7640255338295905,random
0.44915975562258953,0.47846145180242117,-1.096215563484208,random
-0.12257376066277557,-0.0893583010052215,0.1356557964849984,random
0.29616064563073125,0.3025173030451234,-0.17231204350730311,random
-1.6203545216357038,-1.6648581785137513,1.0699402548886099,random
0.2317399677394225,0.24653507389507415,0.014544848173419136,random
-0.00983757435298528,0.014608695987727155,1.1945115160090913,random
2.1079922113237894,2.1259384810752997,0.9592102450037373,random
-1.4673554116438454,-1.4489267232207041,0.772353353323015,random
0.2720028914214905,0.18255538343787497,1.6927965604910176,random
0.5457907724595527,0.56643352618107,-1.1446599428088395,random
0.4572123403590031,0.47846145180242117,-1.0270093073061626,random
0.046530518801909865,0.04659854121632674,1.3536859052185957,random
-1.3063037169155736,-1.3609546488420552,1.7689234422868674,random
2.285149075524888,2.2938851685254478,-1.1792630708978622,random
0.02237276459266909,0.05459600252347664,1.2637177721871364,random
0.30421323036714487,0.334507148273723,0.38133800591705924,random
0.32837098457638564,0.22254268997362447,-1.1792630708978622,random
-1.4029347337525366,-1.456924184527854,1.3675271564542044,random
-0.05010049803505324,-0.02537861054802233,1.6028284274595588,random
0.31226581510355844,0.3025173030451234,-0.3764704992325368,random
0.09484602722039143,0.11857569298067581,0.47476645175742027,random
0.03847793406549627,0.07059092513777643,1.3294637155562798,random
0.17537187458452735,0.20654776735932467,-0.18269298193400993,random
0.49747526404107106,0.5184487583381706,-1.1204377531465237,random
-0.22725736223615228,-0.19332529799817016,-1.1792630708978622,random
0.006267595119841905,0.030603618602026948,0.21178267828084832,random
1.3993647545193935,1.422161886046109,-1.1792630708978622,random
0.3847390777312808,0.3984868387309222,-1.1792630708978622,random
-1.1774623611329562,-1.1850105000847575,0.29829049850340494,random
1.7295207287123506,1.7580552609464046,-0.7086605288871541,random
0.2558977219486633,0.2865223804308236,-0.4768195706907024,random
0.1351089509024594,0.1665604608235752,1.2810193362316478,random
-1.338514055861228,-1.312969880999156,1.4713365407212724,random
-1.2338304542878513,-1.2729825744634062,0.7931152301764287,random
1.3913121697829798,1.4141644247389589,-1.1792630708978622,random
0.19147704405735452,0.1745579221307251,1.6443521811663857,random
-1.596196767426463,-1.5928810267494022,1.1322258854488505,random
0.2558977219486633,0.2705274578165239,-0.7813270978741017,random
1.4396276782014614,1.4621491925818584,0.7239089739983834,random
0.20758221353018172,0.1585629995164253,1.0976227573598278,random
-1.596196767426463,-1.5928810267494022,1.1322258854488505,random
-1.596196767426463,-1.5528937202136528,1.4159715357788363,random
0.46526492509541667,0.47846145180242117,-0.5737083293399659,random
-0.3158357943367018,-0.2732999110696691,-0.4525973810283866,random
1.4718380171471157,1.494139037810458,-1.1792630708978622,random
0.046530518801909865,0.05459600252347664,1.402130284543227,random
-0.10646859118994839,-0.12134814623382109,-0.36608956080583,random
-0.0017849896165716868,-0.02537861054802233,-1.1792630708978622,random
-1.4431976574346046,-1.4169368779921045,1.8831137649806422,random
2.13214996553303,2.1259384810752997,1.3467652796007912,random
0.16731928984811376,0.1585629995164253,0.758512102087406,random
-0.05010049803505324,-0.009383687933722535,-1.1792630708978622,random
-0.2997306248638746,-0.3132872176054186,-0.48720050911740925,random
-0.29167804012746096,-0.2892948336839689,-1.1100568147198169,random
-1.2499356237606785,-1.2649851131562564,1.8381296984649127,random
0.02237276459266909,0.06259346383062654,-1.1100568147198169,random
0.03847793406549627,0.04659854121632674,1.2844796490405503,random
0.40889683194052157,0.43047668395952177,-1.1273583787643282,random
1.0047881024351273,1.0062938980743144,-0.8332317900076357,random
-0.15478409960842995,-0.12134814623382109,-0.8955174205678765,random
1.801993991340073,1.8140374900964538,-0.8436127284343425,random
1.4879431866199428,1.5181314217319075,-1.1792630708978622,random
-0.2836254553910474,-0.24930752714821944,-0.0892645360936488,random
-1.2096727000786105,-2.3606373122357924,-0.314184868672296,random
0.14316153563887296,0.1505655382092754,1.658193432401995,random
0.8839993313889235,0.9103243623885156,-1.1169774403376216,random
0.07874085774756423,0.05459600252347664,-1.1792630708978622,random
-1.1774623611329562,-1.1690155774704576,0.876162737590083,random
0.2639503066850769,0.20654776735932467,0.7100677227627744,random
-1.5800915979536359,-1.5368987975993529,0.9730514962393466,random
0.44915975562258953,0.43847414526667167,-0.29688330462778467,random
1.3993647545193935,1.406166963431809,1.1010830701687304,random
1.7617310676580051,1.7340628770249549,2.142637225648312,random
-0.13062634539918916,-0.10535322361952129,-0.05466140800462616,random
0.03847793406549627,0.05459600252347664,-1.0166283688794557,random
1.5282061103020108,1.4861415765033081,-0.417994252939364,random
-0.025942743825812464,0.014608695987727155,-1.0408505585417716,random
-1.596196767426463,-1.5928810267494022,1.1322258854488505,random
1.8180991608129002,1.8300324127107537,0.848480235118865,random
-0.16283668434484352,-0.15333799146242066,-1.1792630708978622,random
0.09484602722039143,0.1265731542878257,-0.7432636569761768,random
0.2236873830030089,0.24653507389507415,-1.0270093073061626,random
0.07874085774756423,0.06259346383062654,0.4124808211971796,random
-0.05010049803505324,-0.02537861054802233,1.499019043192491,random
0.09484602722039143,0.1265731542878257,-1.1169774403376216,random
-1.5639864284808085,-1.5368987975993529,1.1668290135378732,random
-0.3802564722280105,-0.3452770628340182,0.339814252210232,random
-0.0017849896165716868,0.02260615729487705,0.8277183582654514,random
0.10289861195680501,0.1425680769021255,-1.1100568147198169,random
1.8180991608129002,1.806040028789304,1.9177168930696649,random
-0.9680951579862027,-1.0250612739417595,-0.12040735137376914,random
0.39279166246769437,0.3744944548094725,0.19794142704523907,random
1.4557328476742886,1.4621491925818584,1.630510929930777,random
-1.0969365137688203,-1.0490536578632093,-1.1792630708978622,random
-0.21920477749973868,-0.17733037538387036,-0.9370411742747037,random
-1.2740933779699193,-1.2649851131562564,0.40556019557937495,random
0.46526492509541667,0.48645891310957107,-1.047771184159576,random
-1.0083580816682707,-1.0330587352489093,1.2325749569070164,random
-0.033995328562226056,-0.041373533162322125,0.8554008607366693,random
-0.2997306248638746,-0.2653024497625192,-0.4664386322639956,random
0.31226581510355844,0.3025173030451234,-0.3764704992325368,random
-0.3158357943367018,-0.281297372376819,-0.4664386322639956,random
0.2881080608943177,0.3265096869665731,-1.1792630708978622,random
1.4798906018835294,1.4861415765033081,0.6512424050114358,random
0.2639503066850769,0.3025173030451234,-0.7640255338295905,random
0.6826847129785837,0.7103878297097682,-1.1792630708978622,random
0.2720028914214905,0.2785249191236737,-1.1792630708978622,random
-0.8634115564128261,-0.8491171251844617,-0.32110549429010055,random
0.054583103538323456,0.04659854121632674,1.6997171861088223,random
-0.42857198064649205,-0.44124659851981696,-1.0373902457328692,random
1.3107863224188439,1.3181948890531603,1.3882890333076183,random
1.069208780326436,1.0462812046100638,-0.03735984396011483,random
0.17537187458452735,0.20654776735932467,1.3398446539829865,random
0.32837098457638564,0.3425046095808729,0.5854964616422929,random
-1.0325158358775115,-1.0970384257061085,0.2048620526630437,random
-1.3063037169155736,-1.3049724196920058,-1.1792630708978622,random
-1.4270924879617775,-1.384947032763505,-0.43183550417497296,random
1.407417339255807,1.4301593473532588,1.6408918683574836,random
0.19952962879376812,0.23054015128077437,1.2187337056714072,random
-1.652564860581358,-1.600878488056552,0.48168707737522487,random
-1.652564860581358,-1.600878488056552,0.48168707737522487,random
0.49747526404107106,0.5184487583381706,-1.1446599428088395,random
0.2639503066850769,0.2705274578165239,0.23254455513426173,random
-1.475407996380259,-1.4249343392992544,1.5197809200459043,random
-1.4351450726981911,-1.3929444940706548,-0.9716443023637263,random
-0.44467715011931924,-0.40925675329121736,0.1494970477206074,random
0.11095119669321861,0.1265731542878257,-1.0892949378664032,random
0.2720028914214905,0.2945198417379735,-1.1792630708978622,random
0.3686339082584536,0.3824919161166224,-0.9785649279815308,random
-0.4768874890649736,-0.44924405982696686,-1.1792630708978622,random
-1.5478812590079813,-1.616873410670852,1.454034976676761,random
-0.46078231959214644,-0.44124659851981696,-0.8678349180966584,random
1.4879431866199428,1.5021364991176078,1.606288740268461,random
-0.14673151487201636,-0.10535322361952129,-1.1100568147198169,random
1.463785432410702,1.4461542699675585,0.3294333137835253,random
0.08679344248397783,0.10258077036637601,-1.1446599428088395,random
-0.10646859118994839,-0.0733633783909217,-0.3764704992325368,random
0.16731928984811376,0.1585629995164253,0.914226178488008,random
0.16731928984811376,0.18255538343787497,1.3329240283651818,random
0.19952962879376812,0.19855030605217477,1.291400274658355,random
2.0677292876417215,2.0779537132324,1.239495582524821,random
-1.8780372332009387,-1.8887870951139483,0.274068308841089,random
0.28005547615790405,0.2785249191236737,0.7239089739983834,random
0.46526492509541667,0.47846145180242117,-1.0823743122485987,random
0.19147704405735452,0.19055284474502487,-0.968183989554824,random
1.3913121697829798,1.4141644247389589,-0.9924061792171399,random
1.7295207287123506,1.726065415717805,2.1807006665462367,random
-1.1371994374508883,-1.3529571875349053,1.8658122009361309,random
0.19952962879376812,0.23853761258792427,1.3467652796007912,random
2.389832677098265,2.325875013754047,-1.1792630708978622,random
-1.4270924879617775,-1.4009419553778046,-0.06504234643133286,random
-1.4270924879617775,-1.3929444940706548,1.4298127870144457,random
1.50404835609277,1.5261288830390576,1.0976227573598278,random
0.48137009456824387,0.44647160657382157,-1.1792630708978622,random
-0.35609871801876974,-0.3212846789125685,-0.10656610013816013,random
0.054583103538323456,0.07059092513777643,-0.6602161495625225,random
1.1819449666362265,1.1262558176815627,0.37787769310815694,random
1.4798906018835294,1.4861415765033081,1.4851777919568816,random
-1.6123019368992901,-1.5608911815208026,-1.1792630708978622,random
-1.3868295642797095,-1.368952110149205,1.3779080948809117,random
0.2558977219486633,0.24653507389507415,1.2083527672447005,random
-0.0017849896165716868,0.03860107990917685,-1.1792630708978622,random
-0.2755728706546338,-0.24131006584106954,-0.6602161495625225,random
0.6102114503508613,0.6064208327168195,-1.1446599428088395,random
-0.35609871801876974,-0.3212846789125685,0.2809889344588936,random
-1.596196767426463,-1.5528937202136528,1.4159715357788363,random
-0.2836254553910474,-0.24930752714821944,1.291400274658355,random
-0.3319409638095289,-0.2892948336839689,0.10105266839597575,random
-0.11452117592636198,-0.0813608396980716,-0.4664386322639956,random
0.30421323036714487,0.08658584775207623,-0.48374019630850695,random
-0.06620566750788043,-0.04937099446947202,-0.45605769383728895,random
-1.4029347337525366,-1.3609546488420552,0.6477820922025335,random
1.1577872124269857,1.174240585524462,1.1979718288179937,random
0.3847390777312808,0.3664969935023226,-0.45951800664619114,random
-0.21920477749973868,-0.21731768191961984,-0.2934229918188824,random
1.4879431866199428,1.5181314217319075,-0.7294224057405678,random
0.9886829329623001,0.9343167463099653,-0.9716443023637263,random
0.09484602722039143,0.09458330905922613,-1.1688821324711554,random
0.6021588656144478,0.6224157553311193,-1.1308186915732306,random
1.4154699239922206,1.4381568086604086,-0.20345485878742356,random
-0.00983757435298528,-0.01738114924087243,1.713558437344431,random
2.591147295508605,-2.696530687136088,-1.1792630708978622,random
-0.3641513027551833,-0.3292821402197184,0.2809889344588936,random
-0.17088926908125712,-0.1453405301552708,-1.1585011940444485,random
0.24784513721224968,0.2865223804308236,-0.5910098933844772,random
-0.23530994697256585,-0.20932022061246996,-1.1792630708978622,random
-0.033995328562226056,-0.041373533162322125,0.8554008607366693,random
-0.15478409960842995,-0.11335068492667119,-1.1792630708978622,random
1.5282061103020108,1.5421238056533573,1.4920984175746863,random
1.5282061103020108,1.4861415765033081,-0.417994252939364,random
-0.2997306248638746,-0.2892948336839689,1.2014321416268958,random
0.030425349329082682,0.04659854121632674,-1.1792630708978622,random
0.36058132352204,0.3984868387309222,-0.6636764623714249,random
1.5362586950384245,1.5581187282676572,1.3467652796007912,random
0.1351089509024594,0.1665604608235752,0.99381337309276,random
-0.033995328562226056,-0.02537861054802233,-1.1792630708978622,random
-0.00983757435298528,0.014608695987727155,-0.8851364821411697,random
-0.46078231959214644,-0.41725421459836726,0.024925786600125833,random
-0.033995328562226056,-0.0013862266265726381,-1.1169774403376216,random
-0.00983757435298528,0.006611234680577258,1.3329240283651818,random
0.3525287387856264,0.3505020708880228,0.028386099409028146,random
-1.3707243948068824,-1.3209673423063057,0.0664495403069531,random
-0.4849400738013872,-0.44924405982696686,0.6270202153491201,random
0.5296856029867254,0.5424411422596204,-0.8816761693322673,random
1.6489948813482147,1.6540882639534558,1.3606065308364004,random
-0.07425825224429401,-0.033376071855172225,-1.1792630708978622,random
0.2558977219486633,0.2945198417379735,-0.27958174058327334,random
0.4411071708861759,0.42247922265237187,-0.33148643271680733,random
0.03847793406549627,0.03860107990917685,0.6477820922025335,random
-0.07425825224429401,-0.033376071855172225,-1.1792630708978622,random
1.6973103897666963,1.6700831865677557,1.4851777919568816,random
0.6746321282421701,0.6304132166382692,0.9661308706215419,random
-1.6606174453177716,-1.608875949363702,0.37787769310815694,random
-1.0566735900867523,-1.0490536578632093,1.8104471959936947,random
0.23979255247583608,0.2705274578165239,0.7931152301764287,random
-1.338514055861228,-1.3369622649206054,1.7031774989177242,random
-0.29167804012746096,-0.24930752714821944,-0.21037548440522807,random
-1.5317760895351542,-1.5049089523707533,0.8415596095010603,random
0.5296856029867254,0.5424411422596204,-1.1446599428088395,random
0.17537187458452735,0.1265731542878257,-1.1792630708978622,random
0.17537187458452735,0.18255538343787497,1.0353371267995872,random
1.6167845424025604,1.5981060348034066,1.2291146440981138,random
-0.4929926585378008,-0.46523898244126666,1.0768608805064146,random
1.7053629745031098,1.6220984187248564,-1.0408505585417716,random
-1.0888839290324066,-1.073046041784659,1.3121621515117685,random
-0.11452117592636198,-0.0813608396980716,-0.4664386322639956,random
0.1351089509024594,0.1585629995164253,1.2083527672447005,random
-1.3304614711248144,-1.3209673423063057,-1.1792630708978622,random
-1.6606174453177716,-1.680853101128051,1.0007339987105646,random
-0.3158357943367018,-0.2732999110696691,-0.7640255338295905,random
1.2785759834731896,1.3021999664388604,1.554384048134927,random
1.463785432410702,1.4461542699675585,0.3294333137835253,random
2.172412889215098,2.181920710225349,1.3467652796007912,random
-1.596196767426463,-1.5528937202136528,1.4159715357788363,random
-1.3063037169155736,-1.3609546488420552,1.7689234422868674,random
0.29616064563073125,0.3105147643522733,-0.058121720813528475,random
-0.0903634217171212,-0.0813608396980716,1.2429558953337232,random
-1.1210942679780609,-1.0890409643989587,-0.6602161495625225,random
-1.378776979543296,-1.3289648036134556,1.3467652796007912,random
-1.6686700300541852,-1.616873410670852,-0.07196297204913749,random
0.046530518801909865,0.07858838644492633,1.0111149371372712,random
1.3913121697829798,1.4141644247389589,0.5785758360244881,random
1.407417339255807,1.4301593473532588,1.450574663867859,random
-1.5076183353259134,-1.456924184527854,-1.1792630708978622,random
-1.3626718100704687,-1.312969880999156,-0.5910098933844772,random
-0.46078231959214644,-0.44124659851981696,-0.8678349180966584,random
0.3364235693127992,0.334507148273723,-0.10656610013816013,random
-1.515670920062327,-1.4649216458350038,-1.1792630708978622,random
1.18999755137264,1.2222253533673615,0.16333829895621643,random
2.591147295508605,2.6057861595042935,0.8934643016345943,random
-1.6445122758449444,-1.600878488056552,0.12873517086719377,random
-1.3948821490161232,-1.368952110149205,1.554384048134927,random
1.463785432410702,1.4861415765033081,1.0387974396084894,random
